id_panorama,nombre,edad
137769,Rubén Alva Espinosa,37
137769,Adán Cruz Zepeda,106
137769,Clara Ibarra Gurule,99
137769,Tomás Caldera Cervántez,110
137769,Víctor Carrillo Casanova,45
137769,,53
,,
137769,Gerardo Gollum Ozuna,105
137787,Sra. Guadalupe Quiroz Delacrúz,68
137797,Homero Rodarte Loya,18
137797,Sr. Anita Ceja Granado,58
137797,,67
137797,Sra. Clara Cerda Galarza,
,Juan Nájera Madrigal,-22
137799,Claudio Carrera Páez,
137799,Sr. Rosa Reyna Villa,62
137799,Gonzalo Aponte Carranza,65
,,
137801,Emilio Zapata Arevalo,-80
137801,Marta Grijalva Delvalle,84
137801,Clemente Murillo Gallegos,47
,Jorge Luis Uribe Bernal,53
137802,,64
137806,,68
137806,Victoria Zarate Quesada,29
137806,Benito Loera Delao,47
137806,Emilio Archuleta Rolón,51
,Sta. Patricio Alcaraz Bañuelos,38
137806,Carla Orellana Delacrúz,
137806,Sr. David Leiva Gálvez,109
137807,Armando Botello Cervantes,13
137807,Reina Zepeda Granado,51
137807,Adán de Jesús Barragán,6
137807,Sofia Aguilera Lozano,84
137807,Sta. Gonzalo Núñez Alejandro,15
137807,Ana Santacruz Patiño,41
137807,José Emilio Nieto Solís,17
137810,,38
137811,Sra. María Elena Montero Lucio,110
137811,Horacio Montez Rivas,82
,Benito Jáquez Cabrera,103
137811,Nicolás Arellano Delacrúz,
137814,Débora Benavides Villaseñor,5
137814,Claudia Botello Guillen,58
137814,Sra. Pablo Rosado de Jesús,10
137814,Sr. Antonio Leiva Munguía,24
137821,Sra. Alberto Molina Barraza,-53
137821,Sr. Carla Padrón Abreu,
137822,Horacio Alemán Sierra,53
137822,Carlota Valenzuela Holguín,77
137822,María Cristina Carvajal Galindo,56
137822,Sr. Guillermo Ocampo Rojo,
137822,Sra. Benito Duran Arevalo,93
137822,María Cristina Orellana Osorio,29
,Sara Castro Lozada,53
137823,Marcela Flores Girón,77
137823,Sta. Carla Lomeli Trejo,73
137823,Concepción Gonzales Adame,78
137823,Víctor Jimínez Vergara,27
137823,Alejandra Lebrón Córdova,55
137823,Florencia Gollum Granado,47
137823,Ramón Valentín Olivas,63
137824,Anita Ramírez Ulibarri,103
137824,,61
137824,Rafael Girón Arce,27
137824,Rosalia Luevano Archuleta,101
137824,Mayte Salgado Baeza,78
137824,Octavio Serrato Guevara,29
137824,Sr. Lucia Quiñones Medina,6
137829,José Eduardo Miranda Perea,-28
137830,Sra. Catalina Terán Fernández,77
137830,Octavio Godínez Torres,15
137830,Luisa Linares Mesa,15
137831,,
137832,Elsa Leal Muro,23
137832,Lucia Treviño Gálvez,
137832,Elisa Alaniz Carreón,107
137836,Roberto Sarabia Balderas,46
137836,Rubén Vega Sáenz,76
137836,Rodrigo Irizarry Riojas,69
137843,Alfredo Bermúdez Cisneros,72
137843,Sra. Amalia Meza Mota,61
137843,Inés Bustamante Carrasco,55
137843,Sra. Cecilia Fuentes Ceja,63
137843,,
137852,Julia Ríos Jáquez,8
137852,Dolores Pacheco Archuleta,77
137852,Rubén Atencio Ornelas,42
137852,Gabriela Muñoz Anguiano,
,Eva Esquibel Medina,71
137852,Lucas Casárez Prieto,83
137852,Cristian Ayala Hinojosa,109
137852,Lorenzo Navarro Castillo,37
137853,Julia Domínquez Zamora,23
137853,Marisol Peralta Montes,-70
,,
,,
137853,Sr. María Luisa Barraza Tejada,7
137853,Claudio Vargas Crespo,76
137853,Pablo Lovato Nieves,47
137853,Carlota Armendáriz Garza,
137853,Samuel Ramírez Barragán,103
137853,Ester Cervantes Arias,93
137854,Ramona Riojas Cardona,65
137854,Sr. Antonia Raya Ceja,93
137854,Sta. Isabela Arevalo Prado,85
,Homero Carmona Pelayo,
137854,José Cordero Mejía,32
137854,,85
137854,Sra. Berta Castro Berríos,64
137854,Juana Montoya Serrano,-109
137855,,90
,Sr. César Sosa Mata,86
137856,Florencia Rodríquez Villa,23
137856,María Eugenia Ozuna Tapia,35
137856,José Eduardo Rascón Cervantes,108
137856,Roberto Casanova Casillas,54
137856,Sr. Teodoro Tovar Curiel,
137856,Roberto Mayorga Barrientos,89
137856,José Emilio Correa Valladares,9
137856,Julio César Cazares Rosas,56
137859,Andrea Palomo Ruelas,96
137859,Sta. Carmen Jimínez Cardona,27
137859,María José Galván Rentería,21
137859,Rosalia Banda Miramontes,-76
137859,Graciela Villanueva Uribe,29
137859,Soledad Saiz Rendón,99
137859,Ricardo Amaya Segovia,10
137859,,17
137860,Sta. Olivia Colunga Vera,107
137860,Gerardo Araña Alonso,51
137860,Homero Miranda Meraz,80
137860,Sra. Alfonso Zayas Menchaca,10
137860,Lucas Pabón Sevilla,
137860,Patricio Alarcón Osorio,84
137860,Rodrigo Crespo Véliz,16
137860,Elvira Puente Alcaraz,
137866,Conchita Quintanilla Baeza,64
137866,Marta Merino Salas,40
137866,Sra. Jaime Rosario Villegas,9
137866,,51
137866,Vicente Nava Briones,-95
137866,Cecilia Torres Garza,74
137866,José Luis Cuellar Tamayo,33
137866,Sta. Gabriel Borrego Ortiz,73
,Lorenzo Araña Ríos,4
,José Eduardo Bonilla Nieto,-6
137867,Anita Collazo Barela,-39
,Sr. Óscar Otero Alanis,50
137868,Estela Arriaga Mireles,46
137868,,31
137868,,107
137868,Sta. Olivia Galván Villalobos,97
137868,Marta Velázquez Sierra,75
137868,Sra. José María Cardona Ybarra,86
137868,Antonia Olvera Granado,44
,Ana María Dávila Caraballo,14
137868,Elena Chacón Quiñónez,26
137868,Sta. Ester Sanabria Valles,79
,Teodoro Madera Bétancourt,
137869,Sr. Rocio Esquivel Gonzales,98
137869,Ricardo Alva Olmos,5
137869,Gregorio Cerda Villanueva,31
137869,Sta. Rosalia Roque Limón,96
137869,,71
137869,José María Aragón Navarrete,60
137869,Sr. Raquel Ledesma Irizarry,21
137869,Sta. Alfonso Yáñez Rosado,19
137869,Timoteo Montañez Vélez,43
,Yolanda Guajardo Cordero,67
137870,Ramón Páez Cuellar,
137870,,50
137871,José Emilio Polanco Torres,40
137871,Rubén Otero Rosas,24
137871,Marisol Arreola Covarrubias,71
137871,Arturo Acosta Medrano,96
137871,Barbara Guillen Correa,-96
137871,Luisa Sotelo Márquez,
137871,Olivia Sevilla Gutiérrez,-26
137871,Sta. Rafael Montenegro Bermúdez,14
137871,Eloisa Garrido Santillán,8
137871,Sta. Armando Carrero Saavedra,34
137874,,72
137874,Sta. Rosalia Chavarría Tafoya,29
137874,Sra. Anita Arce Aguayo,42
137874,Mariano Posada Escobar,80
137874,Sta. Rebeca Arevalo Garibay,78
137874,Gregorio Gamboa Carreón,110
137874,Ana Luisa Briseño Castañeda,15
137874,Emilia Rico Domínguez,
137874,Sr. Reina Duarte Romo,3
137874,Sr. Martín Olmos Cintrón,
,Agustín Carreón Jaramillo,
137881,,5
137881,Jorge Luis Carvajal Menchaca,-59
,María Luisa Pizarro Olivera,96
137883,Nicolás Abreu Delapaz,95
137883,Carolina Montañez Girón,50
137883,Sra. Débora Alejandro Saucedo,99
137883,Juan Carlos Márquez Hurtado,10
137883,Octavio Esquivel Ortiz,14
137883,Rafael Palacios Delafuente,33
137883,Sr. Elsa Preciado Pérez,75
137883,Ariadna Solano Segovia,54
,Claudio Alcala Valladares,51
137885,Guadalupe León Castellanos,
137885,Jerónimo Medina Vera,-6
137885,Pablo Gonzales Mares,-86
137885,Armando Ybarra Corral,-28
137886,Hernán Guajardo Saucedo,-51
137893,José Eduardo Arroyo Briseño,43
137893,Elvira Montez Valdés,7
,Claudio Castañeda Mejía,68
137893,,59
137893,Lorena Posada Medrano,18
,,96
137894,Marcela Dávila Villa,11
,Gustavo Urbina Saavedra,62
137894,Alicia Escobar de Jesús,6
137894,José Rivas Ocampo,14
137895,Francisca Osorio Alva,-61
137899,Sancho Ureña Pedraza,58
137899,Sra. Alicia Loya Montaño,103
137899,José Escobar Collado,44
137899,Cristian Samaniego Sanabria,108
137899,Ana Peralta Arriaga,94
,Sr. Lola Lozada Nava,97
137901,,71
137901,Sta. Lorenzo Pineda Blanco,-28
137901,Ángela Feliciano Balderas,89
137901,Elena Zaragoza Barragán,
137901,Adela Aponte Arenas,28
137909,Sra. Gerardo Banda Flórez,65
137912,Sofia Vázquez Benavides,75
137916,Concepción Santacruz Corrales,102
137916,Guillermina Zamora Casas,63
137916,José Luis Gil Casillas,78
137916,Cristina Vergara Mojica,28
137917,Manuel Alicea Pulido,-50
,Sta. Virginia Rodarte Miramontes,74
137917,Antonia Carrion Mares,19
137917,Rosa Solís Salas,5
137918,Jacobo Ocampo Alcala,49
137918,Tomás Tafoya Rosales,-50
137918,Irene Rocha Rivera,29
137918,Sta. Marcos Caraballo Duran,73
137922,José Luis Fuentes Pulido,102
137922,Sra. Laura Armijo Haro,28
137922,Leonor Jimínez Muro,23
137922,José Eduardo Heredia Flores,45
137922,Gustavo Solorzano Méndez,101
137922,María Soledad Urrutia Montes,-63
137922,Magdalena Amaya Jasso,32
137922,Sra. Sofia Alaniz Segura,32
137922,Sta. Inés Zelaya Guillen,83
137923,Sonia Altamirano Tovar,50
137923,Octavio Baeza Soliz,13
137923,Cecilia Santiago Llamas,106
137923,,24
137923,Francisco Holguín Campos,3
137923,Isabel Puente Espinal,31
,Jorge Luis Vaca Villa,41
137923,Sra. César Santiago Grijalva,44
,Emilio Barrera Bustamante,99
,Olivia Corral Delgado,18
137929,Manuela Polanco Soto,-46
137930,Jaime Ramón Guerra,54
137930,Sra. Luis Colón Castro,69
137930,Daniela Sedillo Soto,92
137930,Jorge Luis Padrón Curiel,22
137930,Jerónimo Ulloa Candelaria,
137930,Rodrigo Muñoz Villaseñor,104
137930,Joaquín Hidalgo Ceja,58
,María Elena Fuentes Posada,110
,,
137931,Sr. Mercedes Zapata Bustamante,101
137931,María Elena Roque Cepeda,12
137931,Caridad Calvillo Alejandro,
,Carlos Sepúlveda Paz,65
137931,Sra. Carolina Garza Alvarez,81
137931,Carmen Vela Santacruz,66
,Julia Cruz Romero,98
137931,Sra. Jorge Serrano Pelayo,-60
137932,María Eugenia Reyes Mesa,100
137932,José Eduardo Iglesias Arroyo,95
137932,Laura Posada Espinoza,82
137932,Ester Altamirano Meléndez,15
137932,Inés Lozano Figueroa,109
137932,Margarita Vigil Menéndez,65
137932,Sra. Armando Jáquez Jimínez,34
137932,Silvia Alvarez Sandoval,-85
137933,Sr. Lilia Gaona Segura,
,Óscar Duran Moreno,90
137933,Marilu Roldán Linares,-75
137933,,-102
137936,Guadalupe Rivas Chapa,
137937,,99
137937,Raúl Mondragón Niño,
137938,Sr. Sonia Rosales Solorzano,100
137938,María Teresa Serrato Romero,95
137938,Pablo Vaca Navarro,81
137938,Inés Tafoya Tijerina,26
,María Cristina Estévez Cotto,12
137938,,12
,Víctor Segura Caldera,
137938,Cristobal Vega Preciado,-93
137941,Sr. Andrea Bahena Ruelas,9
137941,Sta. Ramiro Angulo Pabón,68
137941,,99
,Jaime Burgos Marroquín,46
137942,Gonzalo Jaramillo Chávez,82
137942,Sra. Julio Olivárez Quezada,72
137942,Sra. Cristobal Reyna Fajardo,105
137942,Marta Otero Montañez,85
,José Emilio Venegas Partida,103
137944,Miguel Ángel Ponce Jaimes,
137944,Alejandra Urías Piña,42
,María Soledad Segovia Zayas,101
137944,Virginia Almanza Benítez,86
137945,Sara Abeyta Tórrez,69
137945,Nicolás Berríos Marroquín,70
137945,Armando Perea Lebrón,101
137945,Marta Lovato Carrasquillo,28
137949,Guillermo Cotto Pantoja,83
137949,José Eduardo Barrientos Anaya,90
137949,Graciela Arellano Anguiano,94
137949,Hugo Merino Guerrero,12
137950,Lucia Montero Olivares,24
137950,Tomás Carvajal Tapia,52
137950,Luis Miguel Carrillo Ybarra,38
137950,Lucia Carbajal Naranjo,105
,Sta. Benjamín Tafoya Manzanares,83
137952,Marco Antonio Loera Montenegro,-79
137953,Reina Pulido Montenegro,19
137953,José Ceja Cintrón,81
,Sta. Cristian Escalante Ocasio,34
137953,Jesús Espinoza Valverde,22
137957,Juan Carlos Zarate Mena,
137957,Natalia Espinoza Núñez,73
137957,Miguel Serrato Gaitán,25
137957,Sta. Antonio Mercado Cedillo,66
137958,,45
137962,Alejandra Hernandes Arreola,63
137962,Mariano Manzanares Zarate,57
,Sr. Jacobo Rocha Lomeli,52
137962,Sra. Yolanda Bahena Saavedra,104
,Ramona Patiño Iglesias,55
137967,Adriana Espino Viera,
137968,Margarita Luna Carmona,8
137968,Tomás Solorio Hidalgo,-32
137968,Sra. Antonia Chávez Guevara,18
137968,Elvira Montez Olmos,
137969,,110
,Miguel Ángel Camacho Treviño,50
137970,,33
137970,Marcos Carbajal Vergara,79
137970,María Teresa Domínquez Luevano,14
137970,Anita Ponce Quiroz,61
137973,Adela Negrón Ibarra,
,Virginia Caballero Garica,35
137973,Beatriz Saldivar Saiz,72
137973,Sr. Guadalupe Amador Arriaga,9
137973,Sr. Alejandro Morales Gracia,85
137973,Ricardo Gómez Loya,102
137974,Elsa Estévez Tafoya,109
137974,Caridad Mayorga Meza,86
137974,Marilu Villaseñor Aranda,14
137974,Patricio Bueno Rendón,73
137974,Horacio Fuentes Barela,
137974,Sra. Rubén Suárez Naranjo,68
137982,César Díaz Carmona,23
137983,Sta. Hernán Robledo Chávez,31
137985,,49
137986,Sara Mendoza Matos,61
137990,,75
137990,César Aguilera Gallardo,-18
137993,,30
137994,,63
,Benjamín Quezada Concepción,-105
137995,Mayte Soto Granado,-90
137995,Clara Godínez Molina,
137996,,57
137999,Débora Castañeda Luevano,101
137999,Carmen Calderón Lovato,42
137999,Sra. Olivia Montero Saldaña,71
137999,Arturo Rubio Agosto,52
137999,Sta. Gilberto Baeza Cotto,48
137999,Juan Carlos Montalvo Méndez,108
137999,Isabela Grijalva Rosado,47
138000,José Eduardo Candelaria Miranda,36
138000,Marcos Cruz Aguirre,61
138000,Sr. Caridad Dávila Limón,77
138000,María Cristina Magaña Rubio,88
138000,Claudio Tejeda Flores,108
138000,María Teresa Menéndez Núñez,88
138000,Raquel Montero Marín,82
138001,Juan Carlos Espinoza Pineda,
,Sra. Juan Carlos Narváez Burgos,64
138010,,52
138010,Sofia Jaimes Moya,58
138010,Javier Olvera Cotto,
138010,Daniela Anaya Ozuna,106
138010,Susana Granado Duarte,68
138010,Lola Acuña Pacheco,82
138010,Alfredo Velasco Castañeda,70
138010,Andrea Dueñas Castellanos,24
,Irene Posada Iglesias,85
138010,Sr. María Elena Montoya Menchaca,41
,Clara Portillo Delao,90
,María Cristina Villalobos Muro,95
,,
,,
138016,Débora Cervantes Vélez,11
138016,Mercedes Romo Riojas,8
138016,Ángela Chacón Patiño,43
138016,Hugo Madera Tirado,74
138016,Víctor Leiva Raya,75
138016,Lilia Hurtado Frías,6
,Roberto Bermúdez Concepción,30
138016,,74
138016,Claudia Galindo Calderón,3
138016,Mónica Ramón Campos,88
,,12
138017,Marta Vega Becerra,
,Reina Muñoz Cantú,52
138021,Sra. María Ureña Heredia,-29
138024,Samuel Arguello Vela,43
138037,Sra. Gabriel Sauceda Ramos,7
138037,Sra. Berta Valdés Nieto,64
138038,Raquel Ochoa Ávila,68
138038,,16
,Gonzalo Aragón Urías,10
138040,Marcela Miramontes Melgar,62
138040,Sara Portillo Baca,95
138044,Sr. Carlota Segovia García,19
138047,Octavio Zambrano Carmona,6
138048,Carolina Casares Pérez,-74
138051,Federico Valentín Candelaria,35
138051,,
138051,Sra. José Eduardo Venegas Zayas,27
138051,Horacio Domínguez Becerra,28
138051,Patricia Covarrubias Armijo,89
138052,Enrique Gamboa Briones,44
138052,Mateo Nájera Corrales,96
138052,Guillermo Delafuente Candelaria,57
138052,Daniel Polanco Irizarry,107
138052,Sra. Cristobal Rodarte Avilés,66
138053,Magdalena Zamora Rocha,
138053,Sta. Cecilia Lozano Haro,
138054,Lucas Gollum Menéndez,72
138054,,62
138054,Sta. Miguel Ángel Palomino Barragán,69
138054,,65
138054,Sra. Luis Ayala Sarabia,11
138060,,62
138060,,-52
138060,Margarita Guzmán Villa,46
138060,Sra. José Eduardo Vargas Meza,-26
138060,Juana Varela Véliz,94
138062,Octavio Corral Botello,8
138062,Gerardo Guerra Menéndez,36
138062,Sra. Julio Saldaña Guzmán,11
138062,Pedro González Terrazas,89
138062,Adela Toro Soto,29
138063,,88
138064,Rosario Aparicio Chapa,107
138064,Benjamín Aguayo Torres,-108
138064,Caridad Rael Pérez,103
138064,Lilia Lucero Madrid,27
138064,Isabela Hernandes Rico,27
138067,Sra. María Soledad Galarza Tapia,69
138067,Leticia Tórrez Soria,57
138067,,96
138067,Martín Tapia Ybarra,60
138067,Emilio Aragón Bustamante,89
138067,Berta Peres Palomino,-56
138068,Raúl Lomeli Domínguez,
,Tomás Anguiano Ontiveros,45
138070,,35
138070,Jesús Quiñones Urías,
138072,Carlota Fajardo Lozano,10
138072,,44
138072,Sta. Mariana Vaca Carrillo,24
138072,Lucas Vázquez Elizondo,30
138072,Julia Sauceda Lara,91
138072,Francisco Carmona Gaitán,94
,,
,,
138076,Esperanza Montes Cervantes,92
138076,Soledad Valadez Sandoval,41
138076,Jorge Gallardo Ochoa,54
138076,Mariano Villarreal Córdova,84
138076,Miguel Gracia Casanova,20
138076,Bernardo Arce Duran,86
138078,María Luisa Rentería Prado,79
138078,Jesús Cervántez Escobar,17
138078,Sta. Vicente Valles Águilar,18
138078,Emilio Guevara Armas,
138078,,15
138078,Elsa Ocampo Rosas,93
138079,Julio Gamez Zaragoza,38
138079,Luis Pulido Maya,11
138079,Sta. Maricarmen Cedillo Carrera,79
138079,Sra. Hugo Oquendo Pineda,99
,,38
138079,Eloisa Limón Muñiz,19
138080,Esteban Osorio Alicea,65
138080,Jacobo Cantú Saucedo,-23
138080,Eduardo Meraz Balderas,49
138080,Luis Curiel Báez,42
138080,Margarita Narváez Jaime,68
138080,Sra. José María Villaseñor Cadena,8
138081,,38
138081,,66
138084,Clemente Vega Longoria,-93
138084,,32
,Micaela Tamez Nazario,26
,Maricarmen Delgado Rodarte,
138085,Jaime Sánchez Pacheco,62
138085,Isabel Centeno Cardona,3
138085,Luis Miguel Hernández Villanueva,17
138085,Sr. Roberto Vanegas Aranda,23
138085,,71
138085,Teresa Escalante Araña,110
138085,Concepción Molina Munguía,8
138085,Sta. Beatriz Tafoya Agosto,6
138086,Ana María Batista Zamora,17
138086,Leticia Jiménez Heredia,8
138086,Isabel Posada Pérez,84
138086,Sta. Raquel Sepúlveda Barrientos,46
138086,Federico Cervántez Cortez,81
138086,Pilar Ramos Sauceda,55
138086,,-83
138086,Gerardo Mercado Paz,-45
138086,María Saiz Godoy,40
138086,Conchita Reyes Treviño,55
138087,Sra. Lorenzo Caballero Posada,70
,Sta. Gerardo Luna Acuña,110
138087,Sr. José Eduardo Cavazos Botello,13
138087,César Maya Cano,78
,Sr. Reina Anaya Pizarro,96
138087,Juan Solorzano Haro,61
138087,Alejandra Abreu Velázquez,67
138087,Ricardo Mojica Leiva,38
138087,Mayte Lemus Maestas,59
138087,Lucia Arriaga Escobedo,98
138090,Mariana Rendón Rocha,102
138090,Bernardo Colón Delapaz,89
,Mariana Centeno Prieto,64
138090,Elsa Estrada Peralta,108
138090,Rodrigo Villareal Osorio,10
138090,Miguel Ángel Barajas Pagan,22
138090,Sta. Luz Regalado Galarza,-61
138090,,75
138090,Gilberto Lebrón Vallejo,82
138090,Sr. Dorotea Valencia Montenegro,103
138091,,70
138091,Armando Murillo Alva,
138091,,39
138092,Marilu Sepúlveda Arenas,90
138092,Joaquín Pineda Barrientos,92
138092,María Teresa Raya Cuellar,
138092,Ana Luisa Carvajal Rodrígez,110
138092,Gerardo Longoria Llamas,25
,Alfredo Ávila Loya,82
138092,Claudia Gaona Montez,-18
138092,Rosalia Centeno Mata,
138092,Sra. Gabriela Arroyo Narváez,105
138092,,49
,Santiago Hernandes Reyes,10
138093,Óscar Maestas Burgos,
,Jerónimo Saavedra Prado,51
138096,Sra. Gilberto Carbajal Dueñas,17
138096,Manuela Regalado Salazar,101
138096,Esteban Almanza Concepción,107
138096,Raquel Meraz Delarosa,93
138096,Juan Partida Guerra,92
,Lola Rosales Laureano,44
138096,Lola Ríos Barajas,23
138096,Roberto Gamboa Canales,103
138096,Sr. Sergio Mendoza Bueno,77
138096,Sta. Santiago Aragón Uribe,-88
138097,Sra. Jorge Villaseñor Longoria,89
,Alejandro Cuellar Ulloa,65
138097,Carlota Uribe Saldivar,18
138097,,69
138097,Susana Ocasio Nevárez,93
138097,Sta. Virginia Godínez Zarate,63
138097,Manuel Abreu León,47
,Emilia Quintana Abeyta,76
138097,Guillermo Gutiérrez Lugo,107
138097,Alejandro Jimínez Villegas,92
138098,Daniel Guevara Delafuente,108
138098,Federico Alva Benavídez,81
138098,José Luis Casanova Gaitán,75
138098,Dorotea Galindo Alaniz,85
138098,Barbara Solorzano Corral,34
138098,Carlos Aparicio Granados,99
138098,,72
138098,Débora Gaytán Godoy,66
138098,Cristobal Nájera Cisneros,86
138098,María José Briseño Saavedra,29
,María del Carmen Narváez Rodríguez,47
138099,Sra. Jacobo Granados Barragán,-81
,Sta. Mateo Alonso Agosto,40
138100,Dolores Pulido Guerra,
,Miguel Ángel Polanco Ocampo,45
138100,Eloisa Lara Rosado,-20
138104,Marco Antonio Terán Villegas,-100
138104,,79
138105,Sr. Susana Atencio Gollum,108
138105,Norma Muñoz Alemán,76
138105,Ángela Sauceda Barrios,57
138108,,46
138108,Sta. María Elena Páez Matías,92
138108,Hugo Archuleta Delagarza,16
,Cristian Quesada Tejada,63
138109,Esteban Linares Montañez,12
138109,Carlota Alva Granado,70
138110,José María Mendoza Zaragoza,54
138110,Cristina Arriaga Olivares,-82
138110,Gonzalo Báez Mata,30
,Miguel Ángel Riojas Villagómez,38
138112,Juan Carlos Toro Vera,-73
138112,,42
138113,Miguel Longoria Toledo,
138116,Felipe Muñoz Escobar,-14
138117,Sr. Sergio Delatorre Blanco,11
138117,Mónica Meza Nava,87
138117,Hernán Peres Ibarra,43
138117,Blanca Arguello Meraz,48
138117,Magdalena Irizarry Rolón,
138117,Bernardo Palacios Becerra,95
138117,Andrea Madrid Montalvo,99
,Ester Flores Ruiz,8
138119,Conchita Velasco Ávila,
138119,Adán Madera Solano,84
138119,Lorena Maestas Gallegos,
138119,Rosalia Muñoz Benavides,89
138119,Alfonso Urbina Colón,100
138119,Sra. Esperanza Corral Toro,69
138119,Reina Moya Gil,3
138122,Elisa Alfaro Rojo,3
138122,Esteban Palomo Polanco,106
138122,Sta. Esteban Avilés Castillo,92
,Sr. Gabriela Covarrubias Cervántez,99
138122,Gustavo Reséndez Laboy,
138122,Juan Leal Maestas,109
138122,Sta. Mónica Quintanilla Delrío,110
138127,Adán Jaramillo Rojas,26
138128,Francisco Pichardo Almonte,
138136,Carmen Arteaga Alfaro,
138136,Sra. Timoteo Olivera Cadena,-87
138136,Andrés Padrón Gutiérrez,82
,Juana Perales Quintana,3
138137,Sr. Gregorio Ayala Limón,13
138137,Sta. Marco Antonio Espinosa Preciado,-69
138138,María Luisa Sandoval Bétancourt,46
138138,Sra. Caridad Mercado Meza,110
138138,Clara Elizondo Mesa,67
,Diana Otero Urías,16
,Juana Guevara Gaitán,36
138141,Marco Antonio Almonte Pichardo,49
138142,Lilia Ramón Gollum,94
138142,Manuela Alva Lara,-26
138142,Jesús Ortega Collado,81
138145,Juan Ferrer Valverde,45
138145,Natalia Estévez Nazario,86
138145,Sra. Andrea Dávila Armendáriz,99
138145,Antonia Villalpando Jimínez,30
138145,Ariadna Granados Camacho,92
138145,Sta. Gonzalo Gonzales Beltrán,56
138146,Rosario de Anda Solorio,99
138146,Felipe Laboy Carrillo,70
138146,Virginia Cepeda Maya,-35
138146,,
138146,Marta Cazares Garay,78
138146,Mariana Lira Soto,19
138150,Adriana Alvarado Cardona,-33
,Sta. Andrea Apodaca Llamas,90
138150,Guillermo Tejada Montaño,
138157,Alejandro Cornejo Armendáriz,101
138157,Samuel Roldán Montemayor,
138157,Hugo Ballesteros Alcala,65
138157,Sta. Salvador Vergara Monroy,15
138157,Sr. Ricardo Orta Soto,28
138157,Rodrigo Partida Agosto,27
138157,Miguel Batista Limón,102
138157,Alejandro Vaca Blanco,10
138157,Claudia Carrion Cervántez,80
138157,Sr. Gustavo Garica Rangel,35
138158,María José Gracia Gurule,-86
,Norma Gálvez Leiva,78
,Miguel Laboy Venegas,37
138159,Ramón Iglesias Olivo,3
138159,Sta. Leticia Baca Roque,75
138159,Ricardo Henríquez Casárez,36
138159,Felipe Castellanos Olivo,11
138159,Sofia Robledo Reyna,97
138159,Sofia Lucio Anaya,93
138159,Raquel Aragón Lerma,108
138159,Sr. Ángela Mata Romo,41
138159,Concepción Villarreal Abrego,89
138159,Inés Meza Melgar,78
138162,Débora Bétancourt Villarreal,49
138162,Sr. Marta Ybarra Rosado,62
138162,Rosa Sauceda Bañuelos,13
138162,Marcos Sánchez Rendón,60
,Sta. Virginia García Saavedra,30
138162,María Eugenia Valdés Téllez,79
138162,Ramiro Tejeda Moreno,85
138162,Margarita Farías Casares,79
138162,Carlos Godínez Valentín,45
138162,Samuel Patiño Rosario,38
,Sr. José Emilio Robledo Ortega,22
,Lucas Acuña Ríos,26
,Marcos Hidalgo Angulo,109
,María José Verduzco Adame,97
138164,,42
,,89
138165,Rodrigo Vázquez Rubio,74
138165,Dolores Sevilla de Jesús,35
,Marilu Alvarez Correa,
138165,Sr. Concepción Gómez Parra,28
138165,Luis Villareal Irizarry,40
138165,Patricio Sauceda Escamilla,94
138165,Sra. Rosalia Melgar Segura,21
138165,Benito Henríquez Beltrán,6
138165,Agustín Ramos Marroquín,5
138166,Sra. Miguel Ángel Torres Lara,33
138166,Josefina Puga Arreola,27
138166,Julio César Gastélum Delrío,105
138166,Sonia Osorio Maya,
138166,Sra. Adriana Camarillo Olivas,86
138166,Roberto Canales Chacón,
138166,Silvia Villa Tórrez,-61
138166,,68
138166,Jaime Manzanares Valentín,106
138166,Ariadna Sosa Osorio,8
138171,Sra. María del Carmen Agosto Arenas,-97
138172,José Padrón Cano,57
138172,Jorge Alfaro Delvalle,46
138172,Jerónimo Mota Meraz,26
138172,Elisa Medrano Dávila,9
,,
138173,Ignacio Carrasquillo Vargas,15
138173,Daniel Reynoso León,8
138173,Sra. Verónica Tejeda Lerma,70
138173,Alfonso Villalobos Alva,96
138179,José Eduardo Hernández Dávila,97
138179,Carla Soliz Gurule,58
138179,,45
138180,Claudio Luna Tamayo,58
138180,Antonio Espinal Hernandes,
138180,Mariano Flórez Altamirano,30
138181,Jacobo Barrientos Avilés,71
138181,Ester Lovato Guevara,-9
138181,Reina Velásquez Banda,75
138186,Sra. Fernando Munguía Zúñiga,
138186,Sra. Gabriela Blanco Carrasco,-99
138192,Gilberto Altamirano Dueñas,15
138192,Ariadna Padilla Curiel,49
138192,Sta. Gabriel Ceja Méndez,84
138192,Isabel Paz Pineda,95
138192,Sta. Tomás Jaime Tejada,58
138192,Alejandro Cardenas Escobedo,96
138220,Sta. Daniela Loya Olivera,
138198,Sra. Lorenzo Salgado Soliz,41
138198,Marcos Alcaraz Garza,97
138199,Sr. Lorena Pelayo Concepción,79
138199,Juan Carlos Crespo Serrano,67
138200,,26
138206,,32
,Barbara Valdés Padrón,78
138206,Juan Navarrete Zúñiga,
138206,Armando Reséndez Atencio,-77
138207,Sra. José Eduardo Villa Banda,-67
138207,Rebeca Godoy Montenegro,62
138207,Jorge Santiago Segovia,103
138207,Óscar Preciado Benavídez,56
138207,Virginia Vergara Gollum,101
138207,Sr. Lorena Echevarría Ornelas,67
138207,Andrea Alcala Miramontes,-42
138207,Cristina Díaz Moreno,40
138207,Mario Escobedo Granados,
138211,Sonia Barrientos Samaniego,-41
